Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Run,GyroX,GyroY,GyroZ
206,2025-10-19T15:14:58.680Z,53.8232950,17.3409887,145.0,3.19,-0.001,-0.006,1.005,1,-0.01,-0.37,-9.59
207,2025-10-19T15:14:58.720Z,53.8232952,17.3409883,145.0,3.10,-0.001,-0.006,1.004,1,0.09,-0.45,-9.62
208,2025-10-19T15:14:58.760Z,53.8232954,17.3409881,145.0,3.02,-0.002,-0.004,1.002,1,0.20,-0.49,-9.65
209,2025-10-19T15:14:58.800Z,53.8232956,17.3409879,144.9,2.86,-0.002,-0.003,1.001,1,0.26,-0.49,-9.68
210,2025-10-19T15:14:58.840Z,53.8232958,17.3409875,144.9,3.30,-0.002,-0.002,0.999,1,0.31,-0.45,-9.70
211,2025-10-19T15:14:58.880Z,53.8232961,17.3409869,144.9,3.42,-0.001,-0.002,0.998,1,0.32,-0.38,-9.72
212,2025-10-19T15:14:58.920Z,53.8232964,17.3409867,144.9,3.40,0.000,-0.001,0.997,1,0.33,-0.29,-9.75
213,2025-10-19T15:14:58.960Z,53.8232967,17.3409864,144.9,3.63,0.002,-0.001,0.998,1,0.22,-0.21,-9.82
214,2025-10-19T15:14:59.040Z,53.8232973,17.3409859,144.9,3.52,0.003,-0.002,1.001,1,0.05,-0.20,-9.91
215,2025-10-19T15:14:59.080Z,53.8232976,17.3409856,144.9,3.25,0.005,-0.005,1.001,1,-0.15,-0.23,-10.02
216,2025-10-19T15:14:59.120Z,53.8232979,17.3409852,144.9,3.30,0.006,-0.008,1.002,1,-0.32,-0.27,-10.14
217,2025-10-19T15:14:59.160Z,53.8232982,17.3409848,144.9,3.46,0.008,-0.013,1.001,1,-0.39,-0.32,-10.26
218,2025-10-19T15:14:59.200Z,53.8232983,17.3409844,144.9,3.56,0.008,-0.017,1.001,1,-0.26,-0.30,-10.37
219,2025-10-19T15:14:59.240Z,53.8232986,17.3409841,144.9,3.89,0.007,-0.019,1.001,1,-0.03,-0.23,-10.46
220,2025-10-19T15:14:59.280Z,53.8232989,17.3409839,144.9,3.44,0.004,-0.017,1.002,1,0.31,-0.16,-10.55
221,2025-10-19T15:14:59.320Z,53.8232992,17.3409836,144.9,3.42,0.000,-0.013,1.003,1,0.54,-0.12,-10.61
222,2025-10-19T15:14:59.360Z,53.8232995,17.3409834,144.9,3.27,-0.005,-0.007,1.003,1,0.69,-0.10,-10.65
223,2025-10-19T15:14:59.400Z,53.8232998,17.3409832,144.9,3.32,-0.010,-0.002,1.003,1,0.70,-0.08,-10.68
224,2025-10-19T15:14:59.440Z,53.8233001,17.3409829,144.9,3.63,-0.013,-0.001,1.003,1,0.63,-0.06,-10.71
225,2025-10-19T15:14:59.480Z,53.8233004,17.3409828,144.9,3.47,-0.016,0.000,1.005,1,0.49,-0.05,-10.73
226,2025-10-19T15:14:59.520Z,53.8233007,17.3409825,144.9,3.18,-0.018,-0.002,1.006,1,0.37,-0.10,-10.76
227,2025-10-19T15:14:59.560Z,53.8233010,17.3409820,144.9,3.40,-0.017,-0.003,1.005,1,0.23,-0.17,-10.81
228,2025-10-19T15:14:59.600Z,53.8233013,17.3409816,144.9,3.81,-0.015,-0.003,1.004,1,0.12,-0.27,-10.84
229,2025-10-19T15:14:59.640Z,53.8233017,17.3409813,144.9,3.89,-0.012,-0.004,1.001,1,0.01,-0.36,-10.88
230,2025-10-19T15:14:59.680Z,53.8233020,17.3409810,144.9,3.93,-0.008,-0.005,0.998,1,-0.06,-0.40,-10.92
231,2025-10-19T15:14:59.720Z,53.8233024,17.3409808,144.9,3.68,-0.004,-0.007,0.997,1,-0.10,-0.36,-10.97
232,2025-10-19T15:14:59.760Z,53.8233026,17.3409807,144.9,3.21,-0.001,-0.008,0.997,1,-0.10,-0.28,-11.02
233,2025-10-19T15:14:59.800Z,53.8233030,17.3409804,144.9,3.98,0.000,-0.010,0.999,1,-0.07,-0.19,-11.08
234,2025-10-19T15:14:59.840Z,53.8233034,17.3409801,144.9,3.83,0.000,-0.010,1.004,1,-0.04,-0.13,-11.15
235,2025-10-19T15:14:59.880Z,53.8233037,17.3409797,144.9,3.88,-0.003,-0.008,1.008,1,-0.04,-0.13,-11.20
236,2025-10-19T15:14:59.920Z,53.8233040,17.3409795,144.9,3.68,-0.007,-0.005,1.011,1,-0.11,-0.16,-11.23
237,2025-10-19T15:14:59.960Z,53.8233044,17.3409792,144.9,3.66,-0.011,0.000,1.008,1,-0.29,-0.21,-11.21
238,2025-10-19T15:15:00.040Z,53.8233050,17.3409787,144.9,3.81,-0.015,0.000,1.006,1,-0.47,-0.24,-11.14
239,2025-10-19T15:15:00.080Z,53.8233054,17.3409784,144.9,3.76,-0.017,-0.003,1.005,1,-0.56,-0.26,-11.05
240,2025-10-19T15:15:00.120Z,53.8233057,17.3409783,144.9,3.56,-0.018,-0.008,1.005,1,-0.53,-0.27,-10.98
241,2025-10-19T15:15:00.160Z,53.8233061,17.3409782,144.9,3.82,-0.017,-0.013,1.004,1,-0.38,-0.31,-10.94
242,2025-10-19T15:15:00.200Z,53.8233064,17.3409779,144.9,3.75,-0.015,-0.016,1.001,1,-0.18,-0.31,-10.94
243,2025-10-19T15:15:00.240Z,53.8233067,17.3409776,144.9,4.08,-0.011,-0.014,0.998,1,0.00,-0.25,-10.97
244,2025-10-19T15:15:00.280Z,53.8233071,17.3409773,144.9,3.92,-0.009,-0.010,0.999,1,0.06,-0.17,-10.98
245,2025-10-19T15:15:00.320Z,53.8233074,17.3409770,144.9,3.78,-0.007,-0.010,1.001,1,0.11,-0.11,-10.99
246,2025-10-19T15:15:00.360Z,53.8233077,17.3409768,144.9,3.76,-0.007,-0.012,1.006,1,0.17,-0.10,-11.00
247,2025-10-19T15:15:00.400Z,53.8233081,17.3409766,144.9,3.98,-0.008,-0.016,1.011,1,0.28,-0.17,-11.01
248,2025-10-19T15:15:00.440Z,53.8233085,17.3409764,144.9,3.78,-0.010,-0.020,1.013,1,0.44,-0.32,-11.04
249,2025-10-19T15:15:00.480Z,53.8233087,17.3409762,144.9,3.68,-0.012,-0.020,1.012,1,0.66,-0.46,-11.09
250,2025-10-19T15:15:00.520Z,53.8233092,17.3409759,144.9,3.82,-0.014,-0.018,1.008,1,0.83,-0.57,-11.13
251,2025-10-19T15:15:00.560Z,53.8233095,17.3409758,144.9,3.39,-0.015,-0.012,1.000,1,0.91,-0.61,-11.19
252,2025-10-19T15:15:00.600Z,53.8233097,17.3409758,144.9,3.61,-0.016,-0.006,0.995,1,0.84,-0.55,-11.22
253,2025-10-19T15:15:00.640Z,53.8233103,17.3409755,144.9,4.19,-0.015,-0.001,0.995,1,0.68,-0.49,-11.23
254,2025-10-19T15:15:00.680Z,53.8233106,17.3409753,144.9,4.32,-0.014,0.000,0.997,1,0.44,-0.43,-11.22
255,2025-10-19T15:15:00.720Z,53.8233110,17.3409750,144.9,4.22,-0.014,-0.002,1.001,1,0.27,-0.38,-11.19
256,2025-10-19T15:15:00.760Z,53.8233114,17.3409748,144.9,3.75,-0.014,-0.006,1.004,1,0.18,-0.35,-11.16
257,2025-10-19T15:15:00.800Z,53.8233116,17.3409747,144.8,3.96,-0.015,-0.010,1.007,1,0.22,-0.37,-11.14
258,2025-10-19T15:15:00.840Z,53.8233121,17.3409746,144.9,3.70,-0.014,-0.011,1.006,1,0.32,-0.44,-11.13
259,2025-10-19T15:15:00.880Z,53.8233124,17.3409744,144.9,3.62,-0.013,-0.010,1.003,1,0.45,-0.51,-11.13
260,2025-10-19T15:15:00.920Z,53.8233128,17.3409742,144.9,3.82,-0.010,-0.006,0.999,1,0.47,-0.54,-11.13
261,2025-10-19T15:15:00.960Z,53.8233132,17.3409741,144.9,3.87,-0.007,-0.006,0.999,1,0.45,-0.54,-11.14
262,2025-10-19T15:15:01.040Z,53.8233138,17.3409738,144.9,3.00,-0.005,-0.009,1.000,1,0.44,-0.57,-11.16
263,2025-10-19T15:15:01.080Z,53.8233140,17.3409737,144.8,3.31,-0.003,-0.012,1.002,1,0.49,-0.62,-11.23
264,2025-10-19T15:15:01.120Z,53.8233145,17.3409736,144.8,3.83,-0.001,-0.014,1.004,1,0.55,-0.66,-11.30
265,2025-10-19T15:15:01.160Z,53.8233148,17.3409734,144.8,4.32,-0.001,-0.012,1.006,1,0.57,-0.73,-11.39
266,2025-10-19T15:15:01.200Z,53.8233152,17.3409733,144.8,3.58,-0.001,-0.008,1.005,1,0.48,-0.82,-11.47
267,2025-10-19T15:15:01.240Z,53.8233157,17.3409731,144.8,3.89,-0.002,-0.002,1.003,1,0.29,-0.86,-11.53
268,2025-10-19T15:15:01.280Z,53.8233159,17.3409731,144.8,3.63,-0.002,0.000,1.002,1,-0.02,-0.88,-11.55
269,2025-10-19T15:15:01.320Z,53.8233163,17.3409731,144.8,3.27,-0.003,-0.001,1.001,1,-0.28,-0.90,-11.56
270,2025-10-19T15:15:01.360Z,53.8233165,17.3409731,144.8,3.53,-0.004,-0.006,1.003,1,-0.40,-0.85,-11.55
271,2025-10-19T15:15:01.400Z,53.8233169,17.3409730,144.8,3.57,-0.007,-0.011,1.007,1,-0.38,-0.75,-11.54
272,2025-10-19T15:15:01.440Z,53.8233172,17.3409727,144.8,3.82,-0.010,-0.016,1.009,1,-0.25,-0.63,-11.53
273,2025-10-19T15:15:01.480Z,53.8233176,17.3409725,144.8,4.16,-0.012,-0.018,1.008,1,-0.08,-0.50,-11.57
274,2025-10-19T15:15:01.520Z,53.8233182,17.3409724,144.8,4.46,-0.015,-0.019,1.006,1,-0.03,-0.40,-11.64
275,2025-10-19T15:15:01.560Z,53.8233185,17.3409722,144.8,3.98,-0.016,-0.022,1.000,1,-0.04,-0.35,-11.81
276,2025-10-19T15:15:01.600Z,53.8233188,17.3409722,144.8,3.56,-0.016,-0.027,0.998,1,-0.12,-0.29,-12.03
277,2025-10-19T15:15:01.640Z,53.8233190,17.3409724,144.8,3.20,-0.016,-0.033,0.998,1,-0.19,-0.26,-12.31
278,2025-10-19T15:15:01.680Z,53.8233194,17.3409724,144.8,3.55,-0.018,-0.041,1.000,1,-0.19,-0.26,-12.66
279,2025-10-19T15:15:01.720Z,53.8233199,17.3409721,144.8,4.03,-0.021,-0.047,1.003,1,-0.04,-0.26,-13.04
280,2025-10-19T15:15:01.760Z,53.8233202,17.3409722,144.8,4.13,-0.026,-0.052,1.005,1,0.14,-0.27,-13.42
281,2025-10-19T15:15:01.800Z,53.8233206,17.3409724,144.8,4.11,-0.033,-0.053,1.004,1,0.37,-0.30,-13.82
282,2025-10-19T15:15:01.840Z,53.8233211,17.3409722,144.8,3.79,-0.040,-0.048,1.003,1,0.51,-0.32,-14.24
283,2025-10-19T15:15:01.880Z,53.8233213,17.3409724,144.8,3.14,-0.046,-0.041,1.002,1,0.52,-0.34,-14.64
284,2025-10-19T15:15:01.920Z,53.8233216,17.3409724,144.8,3.40,-0.051,-0.031,1.002,1,0.41,-0.33,-14.99
285,2025-10-19T15:15:01.960Z,53.8233219,17.3409724,144.8,3.61,-0.055,-0.022,1.001,1,0.26,-0.28,-15.25
286,2025-10-19T15:15:02.040Z,53.8233226,17.3409727,144.8,3.36,-0.056,-0.014,1.002,1,0.16,-0.24,-15.34
287,2025-10-19T15:15:02.080Z,53.8233228,17.3409731,144.7,3.74,-0.055,-0.005,1.002,1,0.13,-0.21,-15.29
288,2025-10-19T15:15:02.120Z,53.8233231,17.3409733,144.7,3.37,-0.052,0.001,1.004,1,0.12,-0.21,-15.11
289,2025-10-19T15:15:02.160Z,53.8233234,17.3409734,144.7,2.89,-0.047,0.001,1.005,1,0.14,-0.24,-14.89
290,2025-10-19T15:15:02.200Z,53.8233237,17.3409735,144.7,3.30,-0.042,0.006,1.007,1,0.21,-0.33,-14.65
291,2025-10-19T15:15:02.240Z,53.8233239,17.3409736,144.7,3.76,-0.036,0.008,1.005,1,0.23,-0.41,-14.38
292,2025-10-19T15:15:02.280Z,53.8233243,17.3409738,144.7,3.02,-0.033,0.005,1.003,1,0.23,-0.44,-14.12
293,2025-10-19T15:15:02.320Z,53.8233245,17.3409739,144.7,2.80,-0.030,0.004,0.999,1,0.23,-0.41,-13.91
294,2025-10-19T15:15:02.360Z,53.8233249,17.3409739,144.7,2.82,-0.030,0.000,0.996,1,0.19,-0.32,-13.71
295,2025-10-19T15:15:02.400Z,53.8233253,17.3409740,144.7,3.01,-0.032,-0.010,0.996,1,0.19,-0.17,-13.61
296,2025-10-19T15:15:02.440Z,53.8233255,17.3409741,144.7,3.39,-0.033,-0.012,0.998,1,0.27,-0.05,-13.59
297,2025-10-19T15:15:02.480Z,53.8233258,17.3409743,144.7,3.43,-0.033,-0.011,0.997,1,0.37,0.02,-13.56
298,2025-10-19T15:15:02.520Z,53.8233261,17.3409745,144.6,3.43,-0.033,-0.011,0.999,1,0.47,0.10,-13.54
299,2025-10-19T15:15:02.560Z,53.8233264,17.3409745,144.6,2.96,-0.033,-0.006,1.001,1,0.56,0.11,-13.51
300,2025-10-19T15:15:02.600Z,53.8233266,17.3409747,144.7,2.33,-0.032,-0.002,1.000,1,0.59,0.09,-13.43
301,2025-10-19T15:15:02.640Z,53.8233268,17.3409748,144.7,2.55,-0.031,-0.001,1.001,1,0.53,0.08,-13.36
302,2025-10-19T15:15:02.680Z,53.8233273,17.3409748,144.7,3.32,-0.031,-0.002,1.003,1,0.45,0.03,-13.31
303,2025-10-19T15:15:02.720Z,53.8233275,17.3409749,144.7,3.20,-0.031,-0.003,1.002,1,0.39,-0.01,-13.27
304,2025-10-19T15:15:02.760Z,53.8233277,17.3409751,144.6,3.20,-0.030,-0.004,1.002,1,0.36,-0.02,-13.24
305,2025-10-19T15:15:02.800Z,53.8233280,17.3409754,144.6,2.88,-0.029,-0.003,1.001,1,0.37,0.00,-13.20
306,2025-10-19T15:15:02.840Z,53.8233285,17.3409754,144.6,3.24,-0.026,0.002,0.999,1,0.42,0.05,-13.11
307,2025-10-19T15:15:02.880Z,53.8233287,17.3409754,144.7,3.02,-0.026,0.009,1.000,1,0.46,0.12,-12.93
308,2025-10-19T15:15:02.920Z,53.8233291,17.3409757,144.7,3.16,-0.026,0.014,1.003,1,0.43,0.16,-12.68
309,2025-10-19T15:15:02.960Z,53.8233293,17.3409758,144.7,3.08,-0.028,0.016,1.005,1,0.38,0.14,-12.39
310,2025-10-19T15:15:03.040Z,53.8233298,17.3409760,144.7,2.90,-0.031,0.012,1.006,1,0.31,0.13,-12.13
311,2025-10-19T15:15:03.080Z,53.8233301,17.3409760,144.7,2.42,-0.035,0.004,1.005,1,0.23,0.10,-11.94
312,2025-10-19T15:15:03.120Z,53.8233304,17.3409763,144.7,2.54,-0.038,-0.003,1.002,1,0.16,0.11,-11.87
313,2025-10-19T15:15:03.160Z,53.8233306,17.3409764,144.7,2.55,-0.038,-0.005,1.000,1,0.19,0.15,-11.87
314,2025-10-19T15:15:03.200Z,53.8233309,17.3409766,144.7,2.74,-0.038,-0.002,1.000,1,0.22,0.22,-11.84
315,2025-10-19T15:15:03.240Z,53.8233310,17.3409769,144.6,2.60,-0.037,0.004,1.003,1,0.24,0.24,-11.77
316,2025-10-19T15:15:03.280Z,53.8233313,17.3409770,144.6,2.83,-0.035,0.008,1.004,1,0.21,0.23,-11.66
317,2025-10-19T15:15:03.320Z,53.8233316,17.3409772,144.7,2.75,-0.034,0.011,1.006,1,0.15,0.16,-11.53
318,2025-10-19T15:15:03.360Z,53.8233318,17.3409775,144.6,2.95,-0.033,0.010,1.005,1,0.04,0.06,-11.38
319,2025-10-19T15:15:03.400Z,53.8233321,17.3409776,144.6,2.73,-0.033,0.006,1.006,1,0.00,0.00,-11.26
320,2025-10-19T15:15:03.440Z,53.8233322,17.3409778,144.6,2.47,-0.034,0.004,1.007,1,0.00,-0.09,-11.14
321,2025-10-19T15:15:03.480Z,53.8233325,17.3409780,144.6,2.30,-0.035,0.003,1.007,1,0.03,-0.18,-11.01
322,2025-10-19T15:15:03.520Z,53.8233328,17.3409781,144.6,2.52,-0.035,0.003,1.005,1,0.07,-0.23,-10.89
323,2025-10-19T15:15:03.560Z,53.8233329,17.3409784,144.6,2.63,-0.035,0.004,1.004,1,0.10,-0.25,-10.79
324,2025-10-19T15:15:03.600Z,53.8233334,17.3409785,144.7,2.96,-0.034,0.005,1.001,1,0.08,-0.26,-10.71
325,2025-10-19T15:15:03.640Z,53.8233336,17.3409788,144.7,3.00,-0.032,0.006,1.000,1,0.01,-0.22,-10.63
326,2025-10-19T15:15:03.680Z,53.8233339,17.3409790,144.7,2.61,-0.030,0.007,1.000,1,-0.03,-0.19,-10.55
327,2025-10-19T15:15:03.720Z,53.8233340,17.3409791,144.6,2.37,-0.027,0.006,1.000,1,-0.08,-0.17,-10.47
328,2025-10-19T15:15:03.760Z,53.8233342,17.3409793,144.6,2.42,-0.024,0.004,1.000,1,-0.12,-0.16,-10.39
329,2025-10-19T15:15:03.800Z,53.8233345,17.3409796,144.6,2.43,-0.021,0.002,1.002,1,-0.12,-0.17,-10.33
330,2025-10-19T15:15:03.840Z,53.8233346,17.3409797,144.6,2.42,-0.020,-0.001,1.002,1,-0.11,-0.17,-10.29
331,2025-10-19T15:15:03.880Z,53.8233348,17.3409799,144.6,2.63,-0.019,-0.002,1.005,1,-0.06,-0.17,-10.27
332,2025-10-19T15:15:03.920Z,53.8233352,17.3409800,144.6,2.78,-0.019,-0.001,1.007,1,-0.01,-0.21,-10.23
333,2025-10-19T15:15:03.960Z,53.8233354,17.3409803,144.7,2.61,-0.020,-0.002,1.007,1,0.04,-0.26,-10.22
334,2025-10-19T15:15:04.040Z,53.8233359,17.3409809,144.7,2.71,-0.021,-0.003,1.006,1,0.06,-0.30,-10.22
335,2025-10-19T15:15:04.080Z,53.8233362,17.3409811,144.7,2.74,-0.022,-0.004,1.005,1,0.09,-0.35,-10.22
336,2025-10-19T15:15:04.120Z,53.8233365,17.3409812,144.7,2.85,-0.021,-0.003,1.003,1,0.16,-0.39,-10.22
337,2025-10-19T15:15:04.160Z,53.8233366,17.3409815,144.7,2.92,-0.021,-0.001,1.002,1,0.23,-0.40,-10.19
338,2025-10-19T15:15:04.200Z,53.8233369,17.3409817,144.7,2.54,-0.021,-0.001,1.002,1,0.27,-0.39,-10.13
339,2025-10-19T15:15:04.240Z,53.8233371,17.3409819,144.7,2.24,-0.023,0.000,1.002,1,0.36,-0.38,-10.09
340,2025-10-19T15:15:04.280Z,53.8233373,17.3409821,144.7,2.17,-0.025,0.001,1.002,1,0.43,-0.38,-10.03
341,2025-10-19T15:15:04.320Z,53.8233376,17.3409822,144.7,2.45,-0.027,0.004,1.002,1,0.49,-0.38,-9.94
342,2025-10-19T15:15:04.360Z,53.8233378,17.3409825,144.7,2.73,-0.029,0.006,1.001,1,0.52,-0.36,-9.83
343,2025-10-19T15:15:04.400Z,53.8233382,17.3409827,144.7,2.91,-0.031,0.009,1.000,1,0.53,-0.32,-9.70
344,2025-10-19T15:15:04.440Z,53.8233383,17.3409829,144.7,2.68,-0.034,0.008,1.001,1,0.46,-0.28,-9.57
345,2025-10-19T15:15:04.480Z,53.8233384,17.3409831,144.7,2.45,-0.036,0.004,1.001,1,0.38,-0.24,-9.49
346,2025-10-19T15:15:04.520Z,53.8233386,17.3409834,144.7,2.16,-0.036,0.002,1.001,1,0.30,-0.20,-9.45
347,2025-10-19T15:15:04.560Z,53.8233388,17.3409836,144.7,1.76,-0.036,0.002,1.002,1,0.23,-0.17,-9.39
348,2025-10-19T15:15:04.600Z,53.8233389,17.3409836,144.7,1.86,-0.034,0.003,1.001,1,0.17,-0.15,-9.34
349,2025-10-19T15:15:04.640Z,53.8233391,17.3409839,144.7,2.18,-0.030,0.009,1.000,1,0.16,-0.14,-9.25
350,2025-10-19T15:15:04.680Z,53.8233393,17.3409841,144.7,2.38,-0.027,0.012,1.001,1,0.12,-0.13,-9.11
351,2025-10-19T15:15:04.720Z,53.8233395,17.3409843,144.7,2.43,-0.025,0.010,1.003,1,0.07,-0.16,-8.97
352,2025-10-19T15:15:04.760Z,53.8233396,17.3409845,144.7,1.85,-0.024,0.005,1.004,1,0.04,-0.22,-8.89
353,2025-10-19T15:15:04.800Z,53.8233398,17.3409848,144.7,1.61,-0.026,0.001,1.006,1,0.04,-0.29,-8.84
354,2025-10-19T15:15:04.840Z,53.8233400,17.3409849,144.7,2.04,-0.025,0.000,1.004,1,0.04,-0.37,-8.82
355,2025-10-19T15:15:04.880Z,53.8233401,17.3409852,144.7,2.11,-0.025,0.001,1.002,1,0.06,-0.42,-8.81
356,2025-10-19T15:15:04.920Z,53.8233403,17.3409854,144.7,2.37,-0.022,0.004,1.001,1,0.03,-0.45,-8.80
357,2025-10-19T15:15:04.960Z,53.8233405,17.3409856,144.7,2.35,-0.017,0.008,1.001,1,-0.01,-0.47,-8.77
358,2025-10-19T15:15:05.040Z,53.8233407,17.3409860,144.7,1.72,-0.009,0.012,0.999,1,-0.10,-0.47,-8.61
359,2025-10-19T15:15:05.080Z,53.8233409,17.3409863,144.7,2.20,-0.002,0.017,1.001,1,-0.15,-0.43,-8.39
360,2025-10-19T15:15:05.120Z,53.8233411,17.3409865,144.7,2.22,0.002,0.019,1.001,1,-0.21,-0.42,-8.09
361,2025-10-19T15:15:05.160Z,53.8233413,17.3409868,144.6,2.35,0.006,0.019,1.002,1,-0.23,-0.41,-7.77
362,2025-10-19T15:15:05.200Z,53.8233413,17.3409871,144.7,2.09,0.009,0.018,1.002,1,-0.24,-0.42,-7.45
363,2025-10-19T15:15:05.240Z,53.8233415,17.3409873,144.7,2.20,0.010,0.015,1.003,1,-0.20,-0.40,-7.18
364,2025-10-19T15:15:05.280Z,53.8233418,17.3409875,144.6,2.14,0.010,0.011,1.005,1,-0.14,-0.39,-6.94
365,2025-10-19T15:15:05.320Z,53.8233419,17.3409878,144.6,2.10,0.010,0.007,1.004,1,-0.07,-0.41,-6.73
366,2025-10-19T15:15:05.360Z,53.8233420,17.3409880,144.6,1.88,0.010,0.006,1.003,1,0.00,-0.43,-6.57
367,2025-10-19T15:15:05.400Z,53.8233423,17.3409882,144.6,1.90,0.012,0.003,1.003,1,0.00,-0.46,-6.45
368,2025-10-19T15:15:05.440Z,53.8233425,17.3409885,144.6,2.44,0.014,-0.001,1.000,1,0.00,-0.48,-6.41
369,2025-10-19T15:15:05.480Z,53.8233425,17.3409886,144.6,2.01,0.016,-0.005,0.999,1,0.01,-0.45,-6.44
370,2025-10-19T15:15:05.520Z,53.8233429,17.3409889,144.7,2.61,0.017,-0.009,1.000,1,0.02,-0.43,-6.51
371,2025-10-19T15:15:05.560Z,53.8233431,17.3409891,144.7,2.49,0.017,-0.011,1.000,1,0.06,-0.40,-6.61
372,2025-10-19T15:15:05.600Z,53.8233435,17.3409894,144.7,2.49,0.016,-0.012,1.001,1,0.10,-0.39,-6.73
373,2025-10-19T15:15:05.640Z,53.8233436,17.3409897,144.7,2.49,0.013,-0.011,1.004,1,0.11,-0.40,-6.84
374,2025-10-19T15:15:05.680Z,53.8233438,17.3409900,144.6,2.61,0.011,-0.012,1.002,1,0.11,-0.42,-6.97
375,2025-10-19T15:15:05.720Z,53.8233439,17.3409903,144.6,2.63,0.008,-0.013,1.002,1,0.15,-0.39,-7.12
376,2025-10-19T15:15:05.760Z,53.8233442,17.3409904,144.6,2.74,0.004,-0.013,1.002,1,0.19,-0.35,-7.26
377,2025-10-19T15:15:05.800Z,53.8233444,17.3409909,144.7,2.48,0.001,-0.013,1.001,1,0.26,-0.27,-7.40
378,2025-10-19T15:15:05.840Z,53.8233447,17.3409912,144.7,2.66,-0.001,-0.012,1.000,1,0.30,-0.20,-7.52
379,2025-10-19T15:15:05.880Z,53.8233449,17.3409913,144.7,2.58,-0.002,-0.011,1.001,1,0.31,-0.15,-7.63
380,2025-10-19T15:15:05.920Z,53.8233451,17.3409915,144.7,2.68,-0.003,-0.012,1.001,1,0.28,-0.16,-7.74
381,2025-10-19T15:15:05.960Z,53.8233454,17.3409918,144.7,2.64,-0.002,-0.014,1.002,1,0.22,-0.20,-7.90
382,2025-10-19T15:15:06.040Z,53.8233459,17.3409922,144.7,2.75,0.000,-0.017,1.002,1,0.15,-0.23,-8.10
383,2025-10-19T15:15:06.080Z,53.8233461,17.3409926,144.7,2.50,0.001,-0.020,1.003,1,0.13,-0.26,-8.35
384,2025-10-19T15:15:06.120Z,53.8233462,17.3409928,144.7,2.78,0.002,-0.023,1.004,1,0.15,-0.29,-8.62
385,2025-10-19T15:15:06.160Z,53.8233465,17.3409932,144.7,2.65,0.001,-0.025,1.006,1,0.21,-0.31,-8.88
386,2025-10-19T15:15:06.200Z,53.8233467,17.3409936,144.7,3.12,0.001,-0.024,1.005,1,0.30,-0.33,-9.11
387,2025-10-19T15:15:06.240Z,53.8233469,17.3409939,144.7,3.34,0.000,-0.020,1.004,1,0.40,-0.34,-9.30
388,2025-10-19T15:15:06.280Z,53.8233471,17.3409942,144.6,2.94,-0.002,-0.017,1.002,1,0.42,-0.34,-9.44
389,2025-10-19T15:15:06.320Z,53.8233473,17.3409946,144.6,2.80,-0.003,-0.013,1.000,1,0.42,-0.32,-9.60
390,2025-10-19T15:15:06.360Z,53.8233474,17.3409950,144.6,3.10,-0.005,-0.010,1.000,1,0.37,-0.28,-9.73
391,2025-10-19T15:15:06.400Z,53.8233478,17.3409954,144.6,3.05,-0.008,-0.011,1.003,1,0.31,-0.26,-9.82
392,2025-10-19T15:15:06.440Z,53.8233480,17.3409958,144.6,2.96,-0.008,-0.016,1.002,1,0.31,-0.25,-9.95
393,2025-10-19T15:15:06.480Z,53.8233480,17.3409961,144.6,2.47,-0.010,-0.018,1.004,1,0.36,-0.23,-10.09
394,2025-10-19T15:15:06.520Z,53.8233484,17.3409964,144.6,2.64,-0.009,-0.021,1.003,1,0.41,-0.21,-10.23
395,2025-10-19T15:15:06.560Z,53.8233485,17.3409967,144.6,2.43,-0.008,-0.021,1.002,1,0.51,-0.19,-10.40
396,2025-10-19T15:15:06.600Z,53.8233486,17.3409970,144.6,2.92,-0.006,-0.018,1.000,1,0.55,-0.14,-10.57
397,2025-10-19T15:15:06.640Z,53.8233487,17.3409974,144.6,2.52,-0.005,-0.016,1.001,1,0.52,-0.08,-10.73
398,2025-10-19T15:15:06.680Z,53.8233490,17.3409979,144.6,2.52,-0.004,-0.014,1.000,1,0.47,-0.03,-10.90
399,2025-10-19T15:15:06.720Z,53.8233492,17.3409982,144.6,2.90,-0.006,-0.012,1.003,1,0.39,0.01,-11.03
400,2025-10-19T15:15:06.760Z,53.8233493,17.3409986,144.6,3.02,-0.010,-0.012,1.008,1,0.34,-0.02,-11.11
401,2025-10-19T15:15:06.800Z,53.8233494,17.3409991,144.6,2.82,-0.014,-0.011,1.009,1,0.36,-0.11,-11.15
402,2025-10-19T15:15:06.840Z,53.8233498,17.3409995,144.6,2.87,-0.020,-0.009,1.008,1,0.38,-0.23,-11.15
403,2025-10-19T15:15:06.880Z,53.8233498,17.3410000,144.6,2.94,-0.025,-0.005,1.007,1,0.40,-0.32,-11.13
404,2025-10-19T15:15:06.920Z,53.8233500,17.3410003,144.6,2.91,-0.029,-0.001,1.003,1,0.35,-0.39,-11.09
405,2025-10-19T15:15:06.960Z,53.8233502,17.3410006,144.6,2.65,-0.033,0.001,1.000,1,0.28,-0.39,-11.05
406,2025-10-19T15:15:07.040Z,53.8233506,17.3410012,144.6,2.44,-0.034,0.000,0.998,1,0.14,-0.36,-11.00
407,2025-10-19T15:15:07.080Z,53.8233508,17.3410016,144.6,2.70,-0.031,0.004,0.999,1,0.00,-0.29,-10.96
408,2025-10-19T15:15:07.120Z,53.8233509,17.3410020,144.6,2.34,-0.028,0.006,1.000,1,-0.17,-0.23,-10.88
