Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Run,GyroX,GyroY,GyroZ
208,2025-10-19T15:22:19.160Z,53.8235222,17.3421996,141.8,90.33,0.256,0.005,1.020,1,0.16,0.70,1.06
209,2025-10-19T15:22:19.200Z,53.8235248,17.3422142,141.8,90.27,0.248,-0.011,1.039,1,0.14,0.29,0.77
210,2025-10-19T15:22:19.240Z,53.8235272,17.3422288,141.8,90.54,0.240,-0.014,1.034,1,0.11,0.08,0.35
211,2025-10-19T15:22:19.280Z,53.8235298,17.3422435,141.8,90.95,0.234,-0.040,1.032,1,0.02,-0.46,0.08
212,2025-10-19T15:22:19.320Z,53.8235323,17.3422583,141.8,91.39,0.234,-0.046,1.041,1,0.30,-1.05,-0.14
213,2025-10-19T15:22:19.360Z,53.8235352,17.3422732,141.8,91.90,0.237,-0.063,1.029,1,0.60,-1.05,-0.32
214,2025-10-19T15:22:19.400Z,53.8235377,17.3422884,141.8,92.80,0.241,-0.071,0.999,1,1.49,-0.45,-0.53
215,2025-10-19T15:22:19.440Z,53.8235402,17.3423033,141.8,92.70,0.235,-0.081,0.984,1,1.93,0.42,-0.78
216,2025-10-19T15:22:19.480Z,53.8235428,17.3423184,141.8,92.79,0.222,-0.095,0.983,1,2.45,0.82,-1.12
217,2025-10-19T15:22:19.520Z,53.8235456,17.3423333,141.8,92.87,0.209,-0.113,0.999,1,2.29,0.61,-1.54
218,2025-10-19T15:22:19.560Z,53.8235480,17.3423483,141.7,92.91,0.203,-0.131,1.043,1,1.96,-0.26,-2.02
219,2025-10-19T15:22:19.600Z,53.8235505,17.3423635,141.7,93.58,0.212,-0.153,1.057,1,1.45,-1.02,-2.52
220,2025-10-19T15:22:19.640Z,53.8235531,17.3423788,141.7,93.93,0.219,-0.168,1.036,1,0.92,-0.81,-2.95
221,2025-10-19T15:22:19.680Z,53.8235559,17.3423940,141.7,93.62,0.199,-0.161,1.020,1,0.56,-0.01,-3.26
222,2025-10-19T15:22:19.720Z,53.8235584,17.3424093,141.7,94.32,0.142,-0.162,1.004,1,0.51,0.52,-3.30
223,2025-10-19T15:22:19.760Z,53.8235608,17.3424247,141.7,94.24,0.060,-0.150,0.970,1,0.55,0.83,-3.08
224,2025-10-19T15:22:19.800Z,53.8235633,17.3424399,141.7,93.99,-0.075,-0.132,0.969,1,0.70,1.31,-2.58
225,2025-10-19T15:22:19.840Z,53.8235659,17.3424551,141.8,93.37,-0.267,-0.122,1.000,1,1.08,1.74,-2.06
226,2025-10-19T15:22:19.880Z,53.8235684,17.3424701,141.8,92.76,-0.487,-0.117,1.005,1,1.18,2.32,-1.81
227,2025-10-19T15:22:19.920Z,53.8235711,17.3424848,141.8,91.27,-0.737,-0.124,1.019,1,1.15,3.11,-2.15
228,2025-10-19T15:22:19.960Z,53.8235736,17.3424991,141.8,89.01,-0.960,-0.139,1.014,1,0.50,3.28,-3.33
229,2025-10-19T15:22:20.040Z,53.8235782,17.3425268,141.8,84.78,-1.133,-0.162,1.005,1,-0.46,2.85,-5.01
230,2025-10-19T15:22:20.080Z,53.8235801,17.3425401,141.8,83.00,-1.234,-0.154,1.002,1,-1.52,1.99,-6.44
231,2025-10-19T15:22:20.120Z,53.8235821,17.3425532,141.8,81.11,-1.277,-0.149,1.020,1,-1.96,0.84,-6.94
232,2025-10-19T15:22:20.160Z,53.8235844,17.3425659,141.8,79.72,-1.264,-0.094,1.010,1,-2.05,-0.30,-6.12
233,2025-10-19T15:22:20.200Z,53.8235863,17.3425787,141.8,78.92,-1.229,-0.007,1.023,1,-1.45,-0.74,-3.69
234,2025-10-19T15:22:20.240Z,53.8235883,17.3425910,141.8,77.26,-1.183,0.067,1.033,1,-0.64,-0.80,0.13
235,2025-10-19T15:22:20.280Z,53.8235900,17.3426031,141.8,75.43,-1.146,0.130,1.035,1,-0.01,-0.90,3.96
236,2025-10-19T15:22:20.320Z,53.8235920,17.3426148,141.8,73.40,-1.108,0.155,1.037,1,0.04,-1.01,6.94
237,2025-10-19T15:22:20.360Z,53.8235938,17.3426263,141.8,71.90,-1.072,0.121,1.061,1,-0.15,-1.12,8.23
238,2025-10-19T15:22:20.400Z,53.8235956,17.3426375,141.8,70.35,-1.045,0.058,1.024,1,-0.55,-1.30,7.19
239,2025-10-19T15:22:20.440Z,53.8235974,17.3426487,141.8,69.43,-1.020,0.000,0.992,1,-0.69,-0.78,4.48
240,2025-10-19T15:22:20.480Z,53.8235990,17.3426597,141.8,68.28,-1.000,-0.045,0.976,1,-0.73,0.11,1.42
241,2025-10-19T15:22:20.520Z,53.8236009,17.3426704,141.8,66.90,-0.981,-0.065,0.970,1,-0.32,0.57,-1.24
242,2025-10-19T15:22:20.560Z,53.8236027,17.3426811,141.8,66.06,-0.938,-0.061,0.948,1,0.16,0.31,-2.61
243,2025-10-19T15:22:20.600Z,53.8236041,17.3426915,141.8,65.06,-0.883,-0.037,0.969,1,0.99,0.00,-2.46
244,2025-10-19T15:22:20.640Z,53.8236056,17.3427018,141.8,63.57,-0.829,-0.016,0.973,1,1.63,-0.46,-1.40
245,2025-10-19T15:22:20.680Z,53.8236071,17.3427117,141.7,61.92,-0.784,0.003,0.976,1,2.17,-0.55,-0.09
246,2025-10-19T15:22:20.720Z,53.8236087,17.3427215,141.7,61.24,-0.771,0.020,0.970,1,2.74,0.03,1.11
247,2025-10-19T15:22:20.760Z,53.8236104,17.3427314,141.7,60.72,-0.788,0.039,0.973,1,3.01,0.91,1.76
248,2025-10-19T15:22:20.800Z,53.8236119,17.3427407,141.7,59.05,-0.823,0.045,0.976,1,2.89,1.41,1.97
249,2025-10-19T15:22:20.840Z,53.8236135,17.3427500,141.7,57.97,-0.872,0.057,0.989,1,2.90,1.42,1.85
250,2025-10-19T15:22:20.880Z,53.8236149,17.3427591,141.7,56.78,-0.922,0.072,1.022,1,2.39,0.80,1.72
251,2025-10-19T15:22:20.920Z,53.8236164,17.3427680,141.7,55.53,-0.953,0.076,1.044,1,1.91,-0.17,1.63
252,2025-10-19T15:22:20.960Z,53.8236179,17.3427766,141.7,53.91,-0.975,0.072,1.045,1,1.16,-0.50,1.72
253,2025-10-19T15:22:21.040Z,53.8236206,17.3427931,141.7,50.75,-0.992,0.080,1.040,1,0.45,-0.30,1.87
254,2025-10-19T15:22:21.080Z,53.8236218,17.3428008,141.7,49.20,-1.000,0.074,1.039,1,-0.16,-0.10,2.16
255,2025-10-19T15:22:21.120Z,53.8236231,17.3428085,141.7,48.09,-1.000,0.057,1.026,1,-0.42,0.10,2.30
256,2025-10-19T15:22:21.160Z,53.8236243,17.3428158,141.7,46.71,-1.003,0.048,1.040,1,-0.68,0.09,2.24
257,2025-10-19T15:22:21.200Z,53.8236255,17.3428231,141.7,45.62,-0.990,0.036,1.046,1,-0.47,-0.52,1.94
258,2025-10-19T15:22:21.240Z,53.8236267,17.3428301,141.7,44.13,-0.975,0.026,1.031,1,-0.24,-1.11,1.56
259,2025-10-19T15:22:21.280Z,53.8236280,17.3428368,141.7,42.83,-0.957,0.030,1.012,1,-0.02,-1.16,1.21
260,2025-10-19T15:22:21.320Z,53.8236292,17.3428432,141.7,41.47,-0.933,0.040,0.990,1,0.36,-0.57,1.10
261,2025-10-19T15:22:21.360Z,53.8236304,17.3428496,141.7,39.99,-0.920,0.060,0.987,1,0.40,0.27,1.32
262,2025-10-19T15:22:21.400Z,53.8236313,17.3428560,141.7,39.55,-0.919,0.079,1.012,1,0.26,0.69,1.82
263,2025-10-19T15:22:21.440Z,53.8236324,17.3428620,141.7,38.40,-0.909,0.083,1.028,1,0.13,0.37,2.36
264,2025-10-19T15:22:21.480Z,53.8236335,17.3428678,141.7,36.86,-0.898,0.076,1.023,1,-0.19,-0.24,2.76
265,2025-10-19T15:22:21.520Z,53.8236345,17.3428733,141.7,35.54,-0.889,0.063,1.012,1,-0.43,-0.75,2.92
266,2025-10-19T15:22:21.560Z,53.8236355,17.3428788,141.7,34.48,-0.869,0.045,1.000,1,-0.49,-0.81,2.77
267,2025-10-19T15:22:21.600Z,53.8236365,17.3428839,141.7,33.05,-0.858,0.036,0.995,1,-0.72,-0.43,2.43
268,2025-10-19T15:22:21.640Z,53.8236374,17.3428890,141.7,31.91,-0.850,0.028,1.010,1,-0.91,0.12,2.06
269,2025-10-19T15:22:21.680Z,53.8236384,17.3428938,141.7,30.80,-0.833,0.007,1.026,1,-1.21,0.27,1.59
270,2025-10-19T15:22:21.720Z,53.8236392,17.3428985,141.7,29.83,-0.813,-0.035,1.027,1,-1.66,-0.06,0.83
271,2025-10-19T15:22:21.760Z,53.8236400,17.3429029,141.7,28.70,-0.791,-0.125,1.023,1,-2.07,-0.68,-0.54
272,2025-10-19T15:22:21.800Z,53.8236408,17.3429074,141.7,27.93,-0.763,-0.271,1.023,1,-2.32,-1.18,-3.47
273,2025-10-19T15:22:21.840Z,53.8236414,17.3429116,141.7,27.14,-0.739,-0.447,1.035,1,-2.58,-1.46,-8.03
274,2025-10-19T15:22:21.880Z,53.8236419,17.3429159,141.7,25.88,-0.717,-0.628,1.037,1,-2.59,-1.56,-14.28
275,2025-10-19T15:22:21.920Z,53.8236423,17.3429200,141.7,24.94,-0.682,-0.804,1.045,1,-2.54,-1.66,-22.38
276,2025-10-19T15:22:21.960Z,53.8236424,17.3429242,141.7,24.59,-0.636,-0.924,1.034,1,-2.21,-1.82,-31.91
277,2025-10-19T15:22:22.040Z,53.8236425,17.3429326,141.7,25.53,-0.572,-0.966,1.020,1,-1.29,-1.68,-40.85
278,2025-10-19T15:22:22.080Z,53.8236422,17.3429370,141.7,25.37,-0.497,-0.957,0.989,1,-0.37,-1.29,-48.26
279,2025-10-19T15:22:22.120Z,53.8236416,17.3429410,141.8,24.44,-0.424,-0.935,0.977,1,0.22,-0.70,-54.05
280,2025-10-19T15:22:22.160Z,53.8236408,17.3429449,141.8,23.78,-0.374,-0.919,0.975,1,0.48,-0.16,-58.43
281,2025-10-19T15:22:22.200Z,53.8236402,17.3429487,141.8,23.45,-0.348,-0.912,0.991,1,0.57,0.30,-61.76
282,2025-10-19T15:22:22.240Z,53.8236393,17.3429523,141.8,22.72,-0.343,-0.915,1.003,1,0.17,0.42,-64.81
283,2025-10-19T15:22:22.280Z,53.8236385,17.3429556,141.8,21.67,-0.347,-0.917,1.009,1,0.04,0.30,-67.61
284,2025-10-19T15:22:22.320Z,53.8236376,17.3429587,141.8,20.61,-0.356,-0.903,1.006,1,0.15,0.14,-69.91
285,2025-10-19T15:22:22.360Z,53.8236365,17.3429618,141.8,20.50,-0.373,-0.906,1.022,1,0.36,-0.29,-71.93
286,2025-10-19T15:22:22.440Z,53.8236350,17.3429676,141.8,18.89,-0.387,-0.900,1.036,1,0.39,-0.93,-73.70
287,2025-10-19T15:22:22.480Z,53.8236336,17.3429701,141.8,18.62,-0.406,-0.906,1.053,1,0.45,-1.54,-75.11
288,2025-10-19T15:22:22.520Z,53.8236323,17.3429727,141.8,18.71,-0.427,-0.913,1.056,1,0.37,-2.10,-76.64
289,2025-10-19T15:22:22.560Z,53.8236308,17.3429748,141.7,18.71,-0.451,-0.930,1.049,1,0.31,-2.67,-78.41
290,2025-10-19T15:22:22.600Z,53.8236292,17.3429770,141.7,18.72,-0.472,-0.931,1.031,1,0.26,-3.04,-80.14
291,2025-10-19T15:22:22.640Z,53.8236275,17.3429788,141.7,18.41,-0.488,-0.949,1.016,1,0.23,-3.22,-81.76
292,2025-10-19T15:22:22.680Z,53.8236255,17.3429805,141.7,19.43,-0.497,-0.936,1.020,1,0.53,-3.18,-83.25
293,2025-10-19T15:22:22.720Z,53.8236235,17.3429819,141.7,19.66,-0.499,-0.910,1.037,1,0.65,-3.27,-84.21
294,2025-10-19T15:22:22.760Z,53.8236218,17.3429829,141.7,18.71,-0.484,-0.859,1.034,1,0.91,-3.31,-84.56
295,2025-10-19T15:22:22.800Z,53.8236200,17.3429837,141.7,18.55,-0.465,-0.797,1.024,1,0.89,-3.11,-84.20
296,2025-10-19T15:22:22.840Z,53.8236180,17.3429843,141.7,19.01,-0.447,-0.766,1.007,1,0.87,-2.77,-83.41
297,2025-10-19T15:22:22.880Z,53.8236159,17.3429855,141.6,19.59,-0.434,-0.740,0.999,1,1.07,-2.21,-82.40
298,2025-10-19T15:22:22.920Z,53.8236135,17.3429862,141.6,20.64,-0.426,-0.725,1.001,1,1.34,-1.63,-81.35
299,2025-10-19T15:22:22.960Z,53.8236112,17.3429867,141.6,21.48,-0.399,-0.687,1.006,1,1.59,-1.37,-80.05
300,2025-10-19T15:22:23.040Z,53.8236071,17.3429869,141.6,21.09,-0.321,-0.670,0.987,1,1.46,-0.94,-78.50
301,2025-10-19T15:22:23.120Z,53.8236031,17.3429866,141.6,20.28,-0.250,-0.659,0.989,1,1.18,0.34,-77.11
302,2025-10-19T15:22:23.160Z,53.8236011,17.3429861,141.5,20.01,-0.217,-0.695,0.992,1,0.63,1.61,-76.59
303,2025-10-19T15:22:23.200Z,53.8235993,17.3429855,141.5,19.73,-0.200,-0.721,1.008,1,0.60,2.30,-76.97
304,2025-10-19T15:22:23.240Z,53.8235976,17.3429843,141.5,19.57,-0.182,-0.757,1.027,1,0.41,2.18,-78.05
305,2025-10-19T15:22:23.280Z,53.8235960,17.3429837,141.6,19.79,-0.170,-0.743,1.026,1,0.75,1.53,-79.12
306,2025-10-19T15:22:23.320Z,53.8235934,17.3429831,141.5,20.93,-0.145,-0.743,1.006,1,0.59,0.74,-79.56
307,2025-10-19T15:22:23.360Z,53.8235916,17.3429819,141.6,20.62,-0.125,-0.758,0.986,1,0.38,0.44,-79.46
308,2025-10-19T15:22:23.400Z,53.8235898,17.3429804,141.6,20.72,-0.115,-0.774,0.986,1,0.37,0.63,-79.27
309,2025-10-19T15:22:23.440Z,53.8235881,17.3429794,141.6,20.26,-0.118,-0.788,0.996,1,0.39,0.57,-79.22
310,2025-10-19T15:22:23.480Z,53.8235864,17.3429775,141.6,20.82,-0.119,-0.799,1.006,1,0.60,0.22,-79.32
311,2025-10-19T15:22:23.520Z,53.8235845,17.3429751,141.5,21.29,-0.109,-0.778,1.010,1,0.84,-0.31,-79.24
312,2025-10-19T15:22:23.560Z,53.8235827,17.3429730,141.5,21.23,-0.098,-0.781,1.009,1,0.77,-0.58,-78.94
313,2025-10-19T15:22:23.600Z,53.8235809,17.3429707,141.5,21.84,-0.096,-0.807,1.015,1,0.97,-0.60,-78.75
314,2025-10-19T15:22:23.640Z,53.8235791,17.3429683,141.5,22.50,-0.097,-0.812,1.026,1,1.61,-0.56,-78.75
315,2025-10-19T15:22:23.680Z,53.8235779,17.3429659,141.6,21.61,-0.094,-0.798,1.034,1,2.22,-0.95,-78.68
316,2025-10-19T15:22:23.720Z,53.8235766,17.3429637,141.6,21.75,-0.077,-0.772,1.031,1,2.84,-1.60,-78.20
317,2025-10-19T15:22:23.760Z,53.8235752,17.3429610,141.7,22.40,-0.034,-0.706,1.026,1,3.03,-2.40,-76.64
318,2025-10-19T15:22:23.800Z,53.8235742,17.3429575,141.8,22.84,0.012,-0.655,1.012,1,2.61,-2.99,-74.19
319,2025-10-19T15:22:23.840Z,53.8235729,17.3429543,141.8,23.26,0.054,-0.591,1.008,1,2.60,-3.10,-70.66
320,2025-10-19T15:22:23.920Z,53.8235703,17.3429473,141.8,24.47,0.091,-0.519,1.003,1,2.54,-2.76,-66.08
321,2025-10-19T15:22:23.960Z,53.8235690,17.3429437,141.9,25.15,0.114,-0.459,1.005,1,2.31,-2.18,-60.73
322,2025-10-19T15:22:24.040Z,53.8235664,17.3429364,141.9,25.28,0.130,-0.419,1.006,1,2.20,-1.91,-55.68
323,2025-10-19T15:22:24.080Z,53.8235652,17.3429327,141.9,25.43,0.154,-0.362,1.009,1,2.14,-1.77,-50.97
324,2025-10-19T15:22:24.120Z,53.8235640,17.3429288,141.8,25.09,0.177,-0.332,1.010,1,1.50,-1.62,-46.76
325,2025-10-19T15:22:24.160Z,53.8235629,17.3429252,141.9,24.97,0.191,-0.320,1.015,1,1.03,-1.45,-43.11
326,2025-10-19T15:22:24.200Z,53.8235616,17.3429215,141.9,25.27,0.206,-0.306,1.015,1,0.78,-1.46,-40.17
327,2025-10-19T15:22:24.240Z,53.8235605,17.3429175,141.9,25.74,0.221,-0.274,1.005,1,0.81,-1.44,-37.34
328,2025-10-19T15:22:24.280Z,53.8235596,17.3429127,141.9,27.66,0.236,-0.245,0.991,1,0.69,-1.27,-34.27
329,2025-10-19T15:22:24.320Z,53.8235585,17.3429087,141.9,27.14,0.245,-0.217,0.983,1,0.45,-0.94,-31.29
330,2025-10-19T15:22:24.360Z,53.8235573,17.3429040,141.9,28.20,0.248,-0.190,0.988,1,0.10,-0.55,-28.58
331,2025-10-19T15:22:24.400Z,53.8235563,17.3428996,141.9,28.58,0.247,-0.170,0.994,1,-0.14,-0.11,-26.01
332,2025-10-19T15:22:24.440Z,53.8235554,17.3428953,141.9,28.09,0.242,-0.152,1.002,1,-0.16,0.18,-23.49
333,2025-10-19T15:22:24.480Z,53.8235542,17.3428911,141.9,27.86,0.235,-0.135,1.002,1,-0.12,0.18,-21.18
334,2025-10-19T15:22:24.520Z,53.8235531,17.3428865,141.9,28.22,0.232,-0.118,0.992,1,0.08,0.10,-19.01
335,2025-10-19T15:22:24.560Z,53.8235521,17.3428820,141.9,28.51,0.233,-0.100,0.984,1,0.18,0.08,-16.99
336,2025-10-19T15:22:24.600Z,53.8235511,17.3428777,141.9,28.35,0.227,-0.078,0.996,1,0.23,0.05,-15.00
337,2025-10-19T15:22:24.640Z,53.8235500,17.3428730,141.9,28.89,0.213,-0.059,1.033,1,0.19,-0.11,-13.19
338,2025-10-19T15:22:24.680Z,53.8235487,17.3428683,141.9,29.59,0.199,-0.041,1.052,1,0.48,-0.69,-11.46
339,2025-10-19T15:22:24.720Z,53.8235476,17.3428637,141.9,29.62,0.186,-0.016,1.030,1,0.69,-1.25,-9.74
340,2025-10-19T15:22:24.760Z,53.8235465,17.3428590,141.9,30.08,0.171,-0.001,1.005,1,0.79,-1.53,-8.10
341,2025-10-19T15:22:24.800Z,53.8235454,17.3428542,141.9,30.28,0.165,0.013,0.963,1,0.64,-1.38,-6.72
342,2025-10-19T15:22:24.840Z,53.8235443,17.3428494,141.9,30.51,0.158,0.005,0.949,1,0.31,-0.54,-5.60
343,2025-10-19T15:22:24.880Z,53.8235431,17.3428445,141.9,30.81,0.137,-0.006,0.991,1,0.08,0.53,-4.87
344,2025-10-19T15:22:24.920Z,53.8235420,17.3428397,141.9,30.75,0.120,-0.030,1.028,1,-0.06,0.74,-4.53
345,2025-10-19T15:22:24.960Z,53.8235409,17.3428348,141.9,31.04,0.110,-0.047,1.023,1,-0.10,0.34,-4.57
346,2025-10-19T15:22:25.040Z,53.8235387,17.3428250,141.9,31.41,0.109,-0.079,1.016,1,-0.22,0.10,-5.00
347,2025-10-19T15:22:25.080Z,53.8235375,17.3428201,141.9,31.16,0.106,-0.105,1.004,1,-0.26,0.16,-5.67
348,2025-10-19T15:22:25.120Z,53.8235366,17.3428151,141.9,31.41,0.102,-0.136,0.989,1,-0.42,0.54,-6.47
349,2025-10-19T15:22:25.160Z,53.8235356,17.3428099,141.9,31.49,0.085,-0.167,1.001,1,-0.54,1.11,-7.47
350,2025-10-19T15:22:25.200Z,53.8235347,17.3428050,141.9,31.57,0.063,-0.208,1.025,1,-0.59,1.35,-8.66
351,2025-10-19T15:22:25.240Z,53.8235337,17.3427999,141.9,31.82,0.041,-0.258,1.037,1,-0.43,0.91,-10.25
352,2025-10-19T15:22:25.280Z,53.8235327,17.3427947,141.9,31.75,0.029,-0.308,1.027,1,-0.46,0.11,-12.23
353,2025-10-19T15:22:25.320Z,53.8235319,17.3427897,141.9,31.69,0.027,-0.360,1.008,1,-0.55,-0.60,-14.51
354,2025-10-19T15:22:25.360Z,53.8235311,17.3427845,141.9,31.94,0.027,-0.411,0.993,1,-0.44,-0.82,-17.07
355,2025-10-19T15:22:25.400Z,53.8235304,17.3427792,141.8,31.83,0.025,-0.443,0.990,1,-0.24,-0.48,-19.50
356,2025-10-19T15:22:25.440Z,53.8235298,17.3427740,141.9,31.55,0.014,-0.450,1.004,1,0.15,0.03,-21.48
357,2025-10-19T15:22:25.480Z,53.8235293,17.3427689,141.9,31.42,0.003,-0.441,1.007,1,0.64,0.20,-22.96
358,2025-10-19T15:22:25.520Z,53.8235289,17.3427637,141.9,31.32,-0.007,-0.420,0.999,1,1.10,0.22,-23.90
359,2025-10-19T15:22:25.560Z,53.8235284,17.3427584,141.9,31.69,-0.015,-0.398,0.997,1,1.18,0.11,-24.34
360,2025-10-19T15:22:25.600Z,53.8235280,17.3427530,141.9,31.68,-0.020,-0.389,0.987,1,1.04,-0.06,-24.61
361,2025-10-19T15:22:25.640Z,53.8235277,17.3427478,141.9,31.55,-0.020,-0.392,0.976,1,0.73,0.01,-24.88
362,2025-10-19T15:22:25.680Z,53.8235273,17.3427424,142.0,31.78,-0.025,-0.411,0.988,1,0.34,0.37,-25.27
363,2025-10-19T15:22:25.720Z,53.8235272,17.3427369,142.0,32.10,-0.029,-0.439,1.002,1,-0.10,0.48,-26.02
364,2025-10-19T15:22:25.760Z,53.8235270,17.3427317,142.0,31.87,-0.034,-0.462,1.013,1,-0.52,0.39,-27.00
365,2025-10-19T15:22:25.800Z,53.8235269,17.3427263,142.0,31.67,-0.041,-0.486,1.034,1,-0.76,0.02,-28.08
366,2025-10-19T15:22:25.840Z,53.8235268,17.3427211,142.0,31.42,-0.048,-0.504,1.051,1,-0.60,-0.86,-29.11
367,2025-10-19T15:22:25.880Z,53.8235270,17.3427160,142.0,31.20,-0.049,-0.497,1.057,1,-0.13,-1.95,-29.79
368,2025-10-19T15:22:25.920Z,53.8235270,17.3427108,142.0,31.19,-0.046,-0.474,1.063,1,0.64,-2.87,-29.88
369,2025-10-19T15:22:25.960Z,53.8235271,17.3427055,142.0,31.23,-0.033,-0.429,1.048,1,1.44,-3.33,-29.05
370,2025-10-19T15:22:26.040Z,53.8235275,17.3426950,142.0,31.26,-0.020,-0.371,1.028,1,1.90,-3.05,-27.49
371,2025-10-19T15:22:26.080Z,53.8235279,17.3426894,142.0,32.11,-0.007,-0.313,1.008,1,1.98,-2.26,-25.53
372,2025-10-19T15:22:26.120Z,53.8235282,17.3426842,141.9,31.64,0.000,-0.262,0.999,1,1.86,-1.26,-23.48
373,2025-10-19T15:22:26.160Z,53.8235288,17.3426788,142.0,31.96,0.002,-0.213,0.990,1,1.47,-0.32,-21.38
374,2025-10-19T15:22:26.200Z,53.8235292,17.3426734,142.0,32.06,0.002,-0.167,0.989,1,1.02,0.25,-19.48
375,2025-10-19T15:22:26.240Z,53.8235295,17.3426681,142.0,32.11,0.001,-0.121,0.985,1,0.50,0.40,-17.64
376,2025-10-19T15:22:26.280Z,53.8235298,17.3426628,142.0,31.86,0.004,-0.077,0.975,1,0.10,0.48,-15.56
377,2025-10-19T15:22:26.320Z,53.8235301,17.3426576,142.0,31.65,0.004,-0.033,0.990,1,-0.25,0.53,-13.29
378,2025-10-19T15:22:26.360Z,53.8235305,17.3426523,142.0,31.71,0.003,-0.002,1.019,1,-0.02,0.29,-10.90
379,2025-10-19T15:22:26.400Z,53.8235308,17.3426469,142.0,31.88,0.001,0.032,1.040,1,0.16,-0.16,-8.56
380,2025-10-19T15:22:26.440Z,53.8235311,17.3426414,142.0,32.23,0.002,0.058,1.051,1,-0.17,-0.79,-6.22
381,2025-10-19T15:22:26.480Z,53.8235315,17.3426360,142.0,32.31,0.011,0.076,1.019,1,-0.02,-1.36,-4.25
382,2025-10-19T15:22:26.520Z,53.8235319,17.3426305,142.0,32.36,0.024,0.098,0.966,1,-0.16,-1.24,-2.40
383,2025-10-19T15:22:26.560Z,53.8235322,17.3426252,142.0,32.44,0.030,0.134,0.950,1,-0.21,-0.30,-0.42
384,2025-10-19T15:22:26.600Z,53.8235325,17.3426198,142.0,32.29,0.033,0.160,0.944,1,-0.50,0.91,1.55
385,2025-10-19T15:22:26.640Z,53.8235327,17.3426144,142.0,32.42,0.031,0.165,0.955,1,-0.50,2.09,3.25
386,2025-10-19T15:22:26.680Z,53.8235330,17.3426089,142.0,32.30,0.027,0.183,0.983,1,-0.79,2.63,4.66
387,2025-10-19T15:22:26.720Z,53.8235331,17.3426034,142.0,32.32,0.030,0.179,0.993,1,-0.47,2.37,5.82
388,2025-10-19T15:22:26.760Z,53.8235333,17.3425979,142.0,32.61,0.038,0.171,0.996,1,-0.33,1.76,6.63
389,2025-10-19T15:22:26.800Z,53.8235335,17.3425924,142.0,32.67,0.044,0.171,1.004,1,0.02,1.08,7.32
390,2025-10-19T15:22:26.840Z,53.8235335,17.3425871,142.0,32.41,0.046,0.180,1.020,1,0.55,0.39,7.98
391,2025-10-19T15:22:26.880Z,53.8235338,17.3425816,142.0,32.50,0.044,0.172,1.028,1,1.26,-0.32,8.68
392,2025-10-19T15:22:26.920Z,53.8235339,17.3425759,142.0,33.22,0.036,0.187,1.028,1,1.80,-0.74,9.26
393,2025-10-19T15:22:26.960Z,53.8235339,17.3425703,142.0,33.27,0.028,0.202,1.022,1,2.03,-1.04,9.79
394,2025-10-19T15:22:27.040Z,53.8235340,17.3425591,142.0,33.14,0.023,0.209,1.005,1,1.92,-0.81,10.15
395,2025-10-19T15:22:27.080Z,53.8235341,17.3425536,142.0,32.86,0.019,0.224,0.990,1,1.51,-0.44,10.40
396,2025-10-19T15:22:27.120Z,53.8235339,17.3425481,141.9,32.94,0.017,0.235,0.970,1,0.81,0.23,10.67
397,2025-10-19T15:22:27.160Z,53.8235339,17.3425427,141.9,32.91,0.015,0.240,0.970,1,0.08,1.08,10.97
398,2025-10-19T15:22:27.200Z,53.8235338,17.3425371,141.9,32.75,0.008,0.245,0.980,1,-0.55,1.54,11.31
399,2025-10-19T15:22:27.240Z,53.8235336,17.3425316,142.0,32.81,0.005,0.254,0.985,1,-0.90,1.36,11.71
400,2025-10-19T15:22:27.280Z,53.8235335,17.3425261,142.0,32.71,0.006,0.257,0.987,1,-1.17,1.15,12.15
401,2025-10-19T15:22:27.320Z,53.8235334,17.3425205,142.0,32.90,0.004,0.262,1.008,1,-1.17,0.72,12.56
402,2025-10-19T15:22:27.360Z,53.8235332,17.3425149,141.9,33.36,0.004,0.263,1.009,1,-1.09,0.11,12.95
403,2025-10-19T15:22:27.400Z,53.8235330,17.3425093,142.0,33.18,0.002,0.261,1.017,1,-0.71,-0.20,13.28
404,2025-10-19T15:22:27.440Z,53.8235328,17.3425038,142.0,33.27,-0.002,0.256,1.033,1,-0.33,-0.50,13.52
405,2025-10-19T15:22:27.480Z,53.8235326,17.3424981,142.0,33.31,0.004,0.249,1.031,1,0.31,-0.86,13.68
406,2025-10-19T15:22:27.520Z,53.8235322,17.3424925,142.0,33.26,0.016,0.250,1.019,1,0.59,-0.98,13.70
407,2025-10-19T15:22:27.560Z,53.8235317,17.3424868,142.0,33.53,0.030,0.251,1.000,1,0.88,-0.93,13.66
408,2025-10-19T15:22:27.600Z,53.8235315,17.3424813,142.0,33.51,0.047,0.249,0.982,1,0.91,-0.59,13.59
409,2025-10-19T15:22:27.640Z,53.8235311,17.3424757,142.0,33.37,0.058,0.252,0.978,1,0.98,-0.05,13.50
410,2025-10-19T15:22:27.680Z,53.8235305,17.3424702,142.0,33.30,0.059,0.254,0.978,1,0.90,0.44,13.43
411,2025-10-19T15:22:27.720Z,53.8235299,17.3424646,142.0,33.48,0.056,0.253,0.980,1,0.80,0.92,13.45
412,2025-10-19T15:22:27.760Z,53.8235294,17.3424591,142.0,33.42,0.046,0.261,0.998,1,0.65,1.09,13.45
