Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Run,GyroX,GyroY,GyroZ
205,2025-10-19T15:09:28.880Z,53.8233988,17.3414518,142.9,59.77,0.934,-0.203,0.962,1,-0.48,0.23,-10.46
206,2025-10-19T15:09:28.920Z,53.8234001,17.3414620,142.9,60.92,0.891,-0.188,0.994,1,-0.26,0.29,-8.62
207,2025-10-19T15:09:28.960Z,53.8234016,17.3414724,142.9,62.04,0.860,-0.149,0.997,1,-0.31,-0.24,-6.22
208,2025-10-19T15:09:29.040Z,53.8234044,17.3414935,142.9,64.67,0.819,-0.084,1.008,1,-0.51,0.02,-3.51
209,2025-10-19T15:09:29.080Z,53.8234060,17.3415044,142.9,65.48,0.762,-0.032,1.002,1,-0.92,0.31,-0.72
210,2025-10-19T15:09:29.120Z,53.8234076,17.3415154,142.9,66.31,0.722,0.045,0.990,1,-1.08,0.41,1.65
211,2025-10-19T15:09:29.160Z,53.8234092,17.3415264,142.9,66.88,0.696,0.104,0.946,1,-1.25,0.86,3.69
212,2025-10-19T15:09:29.200Z,53.8234109,17.3415375,142.9,67.29,0.667,0.142,0.908,1,-0.62,1.85,5.16
213,2025-10-19T15:09:29.240Z,53.8234125,17.3415485,142.9,67.80,0.640,0.181,0.892,1,-0.05,2.51,6.22
214,2025-10-19T15:09:29.280Z,53.8234143,17.3415600,142.9,69.20,0.626,0.177,0.888,1,1.01,2.86,6.83
215,2025-10-19T15:09:29.320Z,53.8234162,17.3415716,142.9,70.38,0.613,0.173,0.908,1,1.58,2.89,7.03
216,2025-10-19T15:09:29.360Z,53.8234180,17.3415833,142.9,71.31,0.603,0.159,0.943,1,1.69,2.16,6.53
217,2025-10-19T15:09:29.400Z,53.8234198,17.3415951,142.8,72.10,0.590,0.129,1.021,1,1.18,1.00,5.44
218,2025-10-19T15:09:29.440Z,53.8234216,17.3416071,142.8,73.04,0.586,0.104,1.068,1,0.13,-0.52,4.00
219,2025-10-19T15:09:29.480Z,53.8234234,17.3416191,142.8,73.33,0.595,0.093,1.060,1,-0.47,-1.60,2.53
220,2025-10-19T15:09:29.520Z,53.8234253,17.3416312,142.8,73.89,0.589,0.065,1.055,1,-0.98,-1.39,1.54
221,2025-10-19T15:09:29.560Z,53.8234273,17.3416434,142.8,74.28,0.568,0.061,1.039,1,-0.98,-0.73,1.16
222,2025-10-19T15:09:29.600Z,53.8234293,17.3416556,142.8,74.66,0.546,0.073,1.026,1,-0.61,-0.44,1.30
223,2025-10-19T15:09:29.640Z,53.8234314,17.3416680,142.8,75.70,0.524,0.062,1.031,1,-0.11,-0.54,1.75
224,2025-10-19T15:09:29.680Z,53.8234333,17.3416805,142.8,76.71,0.512,0.071,1.041,1,-0.01,-0.73,2.19
225,2025-10-19T15:09:29.720Z,53.8234354,17.3416932,142.8,77.33,0.508,0.086,1.027,1,0.33,-0.81,2.40
226,2025-10-19T15:09:29.760Z,53.8234375,17.3417060,142.8,78.06,0.500,0.081,1.020,1,0.66,-0.34,2.53
227,2025-10-19T15:09:29.800Z,53.8234396,17.3417189,142.8,78.63,0.489,0.088,1.004,1,0.54,0.15,2.65
228,2025-10-19T15:09:29.840Z,53.8234419,17.3417318,142.8,79.05,0.475,0.117,1.011,1,0.45,0.24,2.68
229,2025-10-19T15:09:29.880Z,53.8234442,17.3417448,142.8,79.92,0.472,0.099,0.997,1,0.45,0.10,2.74
230,2025-10-19T15:09:29.920Z,53.8234462,17.3417579,142.8,80.23,0.471,0.089,0.978,1,0.20,0.30,2.68
231,2025-10-19T15:09:29.960Z,53.8234485,17.3417709,142.8,80.54,0.455,0.045,0.953,1,0.00,0.62,2.21
232,2025-10-19T15:09:30.040Z,53.8234530,17.3417975,142.8,82.21,0.398,0.000,0.953,1,0.18,0.72,1.38
233,2025-10-19T15:09:30.080Z,53.8234552,17.3418110,142.8,82.58,0.296,-0.047,0.919,1,0.27,1.13,0.60
234,2025-10-19T15:09:30.120Z,53.8234575,17.3418244,142.8,82.42,0.130,-0.034,0.932,1,0.50,2.26,0.04
235,2025-10-19T15:09:30.160Z,53.8234596,17.3418376,142.8,81.94,-0.056,-0.020,0.981,1,0.90,2.85,0.10
236,2025-10-19T15:09:30.200Z,53.8234619,17.3418508,142.8,81.33,-0.193,0.040,1.082,1,0.89,2.29,0.80
237,2025-10-19T15:09:30.240Z,53.8234642,17.3418638,142.8,80.50,-0.174,0.099,1.119,1,1.09,-0.01,1.96
238,2025-10-19T15:09:30.280Z,53.8234666,17.3418765,142.8,79.54,-0.048,0.139,1.107,1,0.98,-2.12,3.05
239,2025-10-19T15:09:30.320Z,53.8234688,17.3418895,142.8,80.14,0.150,0.159,1.066,1,0.28,-2.91,3.70
240,2025-10-19T15:09:30.360Z,53.8234712,17.3419027,142.8,81.24,0.331,0.150,0.996,1,-0.45,-2.78,3.86
241,2025-10-19T15:09:30.400Z,53.8234735,17.3419161,142.8,82.50,0.443,0.141,0.960,1,-1.37,-1.87,3.51
242,2025-10-19T15:09:30.440Z,53.8234759,17.3419298,142.8,83.75,0.477,0.118,0.973,1,-2.01,-0.96,2.85
243,2025-10-19T15:09:30.480Z,53.8234786,17.3419437,142.8,84.32,0.474,0.071,1.003,1,-1.84,-0.49,2.11
244,2025-10-19T15:09:30.520Z,53.8234809,17.3419574,142.8,84.93,0.459,0.037,0.994,1,-1.33,-0.48,1.37
245,2025-10-19T15:09:30.560Z,53.8234835,17.3419713,142.8,85.46,0.449,0.029,0.978,1,-0.75,0.18,0.65
246,2025-10-19T15:09:30.600Z,53.8234859,17.3419852,142.8,85.86,0.444,0.015,0.942,1,0.00,0.92,0.18
247,2025-10-19T15:09:30.640Z,53.8234884,17.3419992,142.8,86.31,0.435,0.010,0.899,1,0.27,1.67,0.04
248,2025-10-19T15:09:30.680Z,53.8234909,17.3420133,142.8,86.94,0.420,0.014,0.919,1,0.49,1.72,0.11
249,2025-10-19T15:09:30.720Z,53.8234934,17.3420274,142.8,87.48,0.415,0.010,0.930,1,0.56,1.11,0.19
250,2025-10-19T15:09:30.760Z,53.8234960,17.3420416,142.7,87.90,0.408,-0.020,0.975,1,0.44,0.80,0.03
251,2025-10-19T15:09:30.800Z,53.8234985,17.3420559,142.7,88.53,0.397,-0.057,1.025,1,0.00,0.33,-0.59
252,2025-10-19T15:09:30.840Z,53.8235012,17.3420704,142.7,89.06,0.386,-0.087,1.060,1,-0.75,-0.19,-1.63
253,2025-10-19T15:09:30.880Z,53.8235037,17.3420849,142.7,89.70,0.373,-0.097,1.075,1,-1.34,-0.68,-2.56
254,2025-10-19T15:09:30.920Z,53.8235062,17.3420996,142.7,90.02,0.367,-0.113,1.071,1,-1.71,-0.99,-2.89
255,2025-10-19T15:09:30.960Z,53.8235088,17.3421142,142.7,90.38,0.373,-0.081,0.993,1,-1.70,-0.33,-2.30
256,2025-10-19T15:09:31.040Z,53.8235139,17.3421438,142.7,91.21,0.359,-0.036,0.951,1,-1.46,0.70,-1.06
257,2025-10-19T15:09:31.080Z,53.8235164,17.3421587,142.7,91.90,0.337,-0.001,0.961,1,-0.97,0.82,0.34
258,2025-10-19T15:09:31.120Z,53.8235190,17.3421736,142.7,92.30,0.333,0.020,0.954,1,-0.56,0.41,1.44
259,2025-10-19T15:09:31.160Z,53.8235219,17.3421885,142.7,92.62,0.332,0.049,0.958,1,-0.13,0.34,2.04
260,2025-10-19T15:09:31.200Z,53.8235245,17.3422036,142.7,92.53,0.316,0.053,1.008,1,-0.08,0.34,2.09
261,2025-10-19T15:09:31.240Z,53.8235274,17.3422188,142.7,93.44,0.313,0.051,1.001,1,-0.46,0.20,1.80
262,2025-10-19T15:09:31.280Z,53.8235301,17.3422339,142.7,94.08,0.308,0.048,1.004,1,-0.67,0.28,1.47
263,2025-10-19T15:09:31.320Z,53.8235330,17.3422491,142.7,94.47,0.298,0.026,1.019,1,-0.94,-0.07,1.15
264,2025-10-19T15:09:31.360Z,53.8235359,17.3422644,142.7,94.65,0.299,-0.001,1.031,1,-0.46,-0.44,0.66
265,2025-10-19T15:09:31.400Z,53.8235385,17.3422798,142.7,95.15,0.306,-0.029,1.021,1,0.06,-0.73,0.08
266,2025-10-19T15:09:31.440Z,53.8235414,17.3422952,142.7,95.24,0.311,-0.066,1.014,1,0.98,-0.34,-0.51
267,2025-10-19T15:09:31.480Z,53.8235441,17.3423106,142.7,95.45,0.307,-0.096,1.014,1,1.37,0.11,-1.20
268,2025-10-19T15:09:31.520Z,53.8235468,17.3423261,142.7,95.71,0.297,-0.113,0.988,1,1.54,0.44,-1.82
269,2025-10-19T15:09:31.560Z,53.8235495,17.3423418,142.7,96.34,0.283,-0.114,0.985,1,1.13,0.47,-2.21
270,2025-10-19T15:09:31.600Z,53.8235523,17.3423574,142.7,96.74,0.268,-0.125,1.029,1,0.89,-0.06,-2.34
271,2025-10-19T15:09:31.640Z,53.8235550,17.3423732,142.7,97.21,0.266,-0.124,1.042,1,0.85,-0.74,-2.33
272,2025-10-19T15:09:31.680Z,53.8235577,17.3423890,142.7,97.59,0.268,-0.122,1.029,1,0.96,-0.62,-2.10
273,2025-10-19T15:09:31.720Z,53.8235603,17.3424049,142.7,97.79,0.262,-0.118,1.042,1,1.28,-0.15,-1.86
274,2025-10-19T15:09:31.760Z,53.8235632,17.3424210,142.7,98.05,0.249,-0.109,1.027,1,1.44,0.02,-1.59
275,2025-10-19T15:09:31.800Z,53.8235659,17.3424368,142.7,98.40,0.249,-0.099,0.992,1,1.39,0.26,-1.33
276,2025-10-19T15:09:31.840Z,53.8235687,17.3424529,142.7,98.63,0.231,-0.081,1.008,1,1.30,0.23,-1.20
277,2025-10-19T15:09:31.880Z,53.8235714,17.3424689,142.7,98.76,0.201,-0.065,1.014,1,1.20,-0.14,-1.17
278,2025-10-19T15:09:31.920Z,53.8235742,17.3424850,142.7,99.07,0.163,-0.066,1.009,1,1.14,-0.01,-1.12
279,2025-10-19T15:09:31.960Z,53.8235769,17.3425011,142.7,98.98,0.076,-0.053,0.981,1,0.69,0.71,-1.00
280,2025-10-19T15:09:32.040Z,53.8235823,17.3425331,142.7,98.66,-0.099,-0.036,0.950,1,0.12,1.85,-0.75
281,2025-10-19T15:09:32.080Z,53.8235851,17.3425490,142.7,97.80,-0.348,-0.017,0.947,1,-0.95,3.17,-0.43
282,2025-10-19T15:09:32.120Z,53.8235876,17.3425645,142.7,96.29,-0.636,-0.015,0.972,1,-1.63,3.95,-0.15
283,2025-10-19T15:09:32.160Z,53.8235900,17.3425797,142.7,93.91,-0.922,-0.009,0.991,1,-2.34,4.06,-0.08
284,2025-10-19T15:09:32.200Z,53.8235926,17.3425942,142.7,91.53,-1.154,-0.025,1.038,1,-2.56,3.79,-0.32
285,2025-10-19T15:09:32.240Z,53.8235950,17.3426085,142.7,89.31,-1.316,-0.056,1.093,1,-2.27,2.50,-0.98
286,2025-10-19T15:09:32.280Z,53.8235974,17.3426224,142.7,87.09,-1.400,-0.111,1.091,1,-1.81,0.81,-2.02
287,2025-10-19T15:09:32.320Z,53.8235997,17.3426361,142.7,85.27,-1.427,-0.155,1.087,1,-1.75,-0.27,-3.00
288,2025-10-19T15:09:32.360Z,53.8236020,17.3426496,142.7,83.38,-1.425,-0.172,1.058,1,-1.30,-1.07,-3.97
289,2025-10-19T15:09:32.400Z,53.8236042,17.3426627,142.7,81.43,-1.413,-0.208,1.014,1,-0.80,-1.01,-4.66
290,2025-10-19T15:09:32.440Z,53.8236059,17.3426755,142.7,79.84,-1.390,-0.242,0.993,1,-0.29,-0.21,-5.26
291,2025-10-19T15:09:32.480Z,53.8236078,17.3426880,142.7,77.89,-1.373,-0.233,0.984,1,0.42,0.19,-6.14
292,2025-10-19T15:09:32.520Z,53.8236098,17.3427003,142.7,76.64,-1.357,-0.255,0.974,1,1.14,0.16,-7.06
293,2025-10-19T15:09:32.560Z,53.8236117,17.3427125,142.7,74.64,-1.349,-0.280,0.987,1,1.74,0.20,-7.60
294,2025-10-19T15:09:32.600Z,53.8236136,17.3427243,142.7,72.75,-1.339,-0.263,0.980,1,2.52,0.16,-7.71
295,2025-10-19T15:09:32.640Z,53.8236155,17.3427359,142.7,71.27,-1.330,-0.226,0.968,1,3.34,0.47,-7.13
296,2025-10-19T15:09:32.680Z,53.8236173,17.3427472,142.7,70.06,-1.323,-0.152,0.985,1,4.03,1.03,-5.73
297,2025-10-19T15:09:32.720Z,53.8236190,17.3427579,142.7,67.64,-1.332,-0.036,0.984,1,4.48,1.05,-3.46
298,2025-10-19T15:09:32.760Z,53.8236205,17.3427684,142.7,65.68,-1.350,0.091,1.004,1,4.17,0.71,-0.56
299,2025-10-19T15:09:32.800Z,53.8236221,17.3427787,142.7,63.99,-1.363,0.175,1.036,1,3.35,-0.06,2.85
300,2025-10-19T15:09:32.840Z,53.8236238,17.3427885,142.7,61.69,-1.361,0.211,1.051,1,2.14,-0.87,6.18
301,2025-10-19T15:09:32.880Z,53.8236254,17.3427979,142.7,59.29,-1.332,0.189,1.031,1,0.86,-1.16,8.59
302,2025-10-19T15:09:32.920Z,53.8236270,17.3428069,142.7,57.47,-1.284,0.146,1.015,1,-0.16,-0.71,9.41
303,2025-10-19T15:09:32.960Z,53.8236284,17.3428158,142.7,56.11,-1.249,0.086,1.010,1,-0.71,-0.32,8.54
304,2025-10-19T15:09:33.040Z,53.8236313,17.3428334,142.7,53.66,-1.215,0.069,1.017,1,-0.87,-0.44,6.71
305,2025-10-19T15:09:33.080Z,53.8236326,17.3428416,142.7,52.30,-1.175,0.056,0.998,1,-0.65,-0.68,4.74
306,2025-10-19T15:09:33.120Z,53.8236339,17.3428496,142.7,50.27,-1.142,0.055,0.984,1,-0.27,-0.57,3.17
307,2025-10-19T15:09:33.160Z,53.8236355,17.3428573,142.7,48.47,-1.121,0.031,0.989,1,-0.02,-0.20,1.96
308,2025-10-19T15:09:33.200Z,53.8236367,17.3428647,142.7,46.81,-1.122,0.015,1.006,1,0.13,0.04,0.93
309,2025-10-19T15:09:33.240Z,53.8236379,17.3428720,142.7,45.51,-1.139,-0.016,1.011,1,0.03,0.14,-0.24
310,2025-10-19T15:09:33.280Z,53.8236390,17.3428792,142.7,44.47,-1.166,-0.029,1.018,1,-0.13,-0.15,-1.64
311,2025-10-19T15:09:33.320Z,53.8236400,17.3428860,142.7,42.54,-1.197,-0.036,1.019,1,-0.48,-0.33,-2.77
312,2025-10-19T15:09:33.360Z,53.8236409,17.3428925,142.7,40.58,-1.215,-0.044,1.027,1,-0.73,-0.30,-3.36
313,2025-10-19T15:09:33.400Z,53.8236417,17.3428985,142.7,38.47,-1.211,-0.047,1.033,1,-0.80,-0.21,-3.50
314,2025-10-19T15:09:33.440Z,53.8236426,17.3429043,142.7,37.03,-1.204,-0.047,1.038,1,-0.90,-0.19,-3.41
315,2025-10-19T15:09:33.480Z,53.8236434,17.3429099,142.7,35.20,-1.188,-0.073,1.043,1,-0.94,-0.53,-3.35
316,2025-10-19T15:09:33.520Z,53.8236441,17.3429153,142.7,33.45,-1.176,-0.081,1.038,1,-0.74,-1.22,-3.69
317,2025-10-19T15:09:33.560Z,53.8236450,17.3429204,142.7,31.98,-1.166,-0.078,1.020,1,-0.91,-1.69,-4.10
318,2025-10-19T15:09:33.600Z,53.8236457,17.3429253,142.7,30.63,-1.150,-0.106,1.003,1,-0.79,-1.57,-4.52
319,2025-10-19T15:09:33.640Z,53.8236463,17.3429299,142.7,29.12,-1.128,-0.121,0.991,1,-1.05,-1.09,-5.06
320,2025-10-19T15:09:33.680Z,53.8236468,17.3429344,142.7,28.12,-1.091,-0.181,0.990,1,-1.36,-0.41,-5.81
321,2025-10-19T15:09:33.720Z,53.8236472,17.3429386,142.7,26.55,-1.015,-0.300,1.005,1,-1.65,-0.03,-7.44
322,2025-10-19T15:09:33.760Z,53.8236475,17.3429426,142.7,24.88,-0.914,-0.449,1.003,1,-1.75,-0.01,-10.85
323,2025-10-19T15:09:33.800Z,53.8236477,17.3429465,142.7,23.76,-0.796,-0.596,1.000,1,-1.86,-0.08,-15.73
324,2025-10-19T15:09:33.840Z,53.8236476,17.3429506,142.7,23.66,-0.672,-0.740,1.007,1,-1.59,-0.33,-21.87
325,2025-10-19T15:09:33.880Z,53.8236477,17.3429545,142.7,23.83,-0.563,-0.821,1.005,1,-1.30,-0.65,-28.75
326,2025-10-19T15:09:33.920Z,53.8236477,17.3429585,142.7,23.57,-0.463,-0.875,1.009,1,-1.00,-0.75,-35.65
327,2025-10-19T15:09:33.960Z,53.8236476,17.3429623,142.6,23.19,-0.393,-0.902,1.012,1,-0.57,-0.82,-41.82
328,2025-10-19T15:09:34.040Z,53.8236472,17.3429696,142.6,21.60,-0.355,-0.909,1.008,1,-0.29,-0.81,-47.90
329,2025-10-19T15:09:34.080Z,53.8236464,17.3429736,142.7,22.58,-0.348,-0.934,1.011,1,-0.04,-0.82,-53.74
330,2025-10-19T15:09:34.120Z,53.8236456,17.3429773,142.7,22.76,-0.356,-0.949,1.035,1,0.16,-0.92,-59.10
331,2025-10-19T15:09:34.160Z,53.8236448,17.3429810,142.7,22.51,-0.378,-0.951,1.055,1,0.41,-1.22,-63.59
332,2025-10-19T15:09:34.200Z,53.8236436,17.3429843,142.7,22.31,-0.399,-0.935,1.080,1,0.77,-1.76,-67.26
333,2025-10-19T15:09:34.240Z,53.8236425,17.3429877,142.7,22.29,-0.409,-0.916,1.072,1,0.97,-2.61,-69.80
334,2025-10-19T15:09:34.280Z,53.8236415,17.3429910,142.7,21.57,-0.415,-0.903,1.039,1,0.90,-3.14,-71.69
335,2025-10-19T15:09:34.320Z,53.8236401,17.3429939,142.7,21.37,-0.437,-0.952,1.017,1,0.35,-3.24,-73.78
336,2025-10-19T15:09:34.360Z,53.8236384,17.3429965,142.6,21.43,-0.476,-0.999,1.016,1,0.25,-3.17,-77.04
337,2025-10-19T15:09:34.400Z,53.8236364,17.3429987,142.5,20.82,-0.511,-1.029,1.025,1,0.24,-3.16,-80.68
338,2025-10-19T15:09:34.440Z,53.8236350,17.3430011,142.5,20.17,-0.533,-1.022,1.030,1,0.72,-3.13,-83.96
339,2025-10-19T15:09:34.480Z,53.8236334,17.3430034,142.5,20.28,-0.537,-0.966,1.033,1,1.55,-3.11,-86.16
340,2025-10-19T15:09:34.520Z,53.8236318,17.3430058,142.5,20.65,-0.521,-0.887,1.024,1,1.85,-2.99,-86.85
341,2025-10-19T15:09:34.560Z,53.8236300,17.3430080,142.6,21.06,-0.496,-0.818,1.018,1,1.63,-2.86,-86.24
342,2025-10-19T15:09:34.600Z,53.8236281,17.3430098,142.6,20.88,-0.463,-0.760,1.011,1,1.15,-2.60,-85.02
343,2025-10-19T15:09:34.640Z,53.8236268,17.3430112,142.6,19.05,-0.442,-0.736,1.025,1,0.53,-2.11,-83.63
344,2025-10-19T15:09:34.680Z,53.8236253,17.3430123,142.6,18.18,-0.429,-0.734,1.039,1,0.19,-1.77,-82.47
345,2025-10-19T15:09:34.720Z,53.8236238,17.3430131,142.6,17.41,-0.423,-0.715,1.038,1,0.57,-1.56,-81.63
346,2025-10-19T15:09:34.760Z,53.8236223,17.3430136,142.6,16.84,-0.422,-0.696,1.020,1,0.92,-1.50,-80.81
347,2025-10-19T15:09:34.800Z,53.8236206,17.3430136,142.6,17.04,-0.418,-0.673,0.986,1,1.12,-1.53,-79.97
348,2025-10-19T15:09:34.840Z,53.8236188,17.3430133,142.7,17.63,-0.414,-0.650,0.971,1,0.82,-1.41,-79.10
349,2025-10-19T15:09:34.880Z,53.8236172,17.3430133,142.7,17.82,-0.400,-0.645,0.977,1,0.40,-1.16,-78.24
350,2025-10-19T15:09:34.920Z,53.8236155,17.3430131,142.8,17.79,-0.360,-0.630,1.000,1,0.53,-0.91,-77.31
351,2025-10-19T15:09:34.960Z,53.8236136,17.3430129,142.8,18.57,-0.289,-0.610,0.991,1,0.83,-0.31,-75.82
352,2025-10-19T15:09:35.040Z,53.8236097,17.3430124,142.8,19.55,-0.235,-0.615,1.000,1,0.83,0.59,-74.66
353,2025-10-19T15:09:35.080Z,53.8236077,17.3430123,142.9,19.57,-0.209,-0.641,1.007,1,0.51,0.88,-74.45
354,2025-10-19T15:09:35.120Z,53.8236057,17.3430120,142.9,19.77,-0.176,-0.648,1.011,1,0.29,0.57,-74.82
355,2025-10-19T15:09:35.160Z,53.8236036,17.3430113,142.9,20.32,-0.146,-0.666,1.001,1,-0.11,0.13,-75.32
356,2025-10-19T15:09:35.200Z,53.8236018,17.3430102,142.9,20.03,-0.116,-0.685,1.001,1,-0.27,-0.08,-76.09
357,2025-10-19T15:09:35.240Z,53.8236000,17.3430090,142.9,20.11,-0.093,-0.737,1.003,1,-0.35,0.02,-77.02
358,2025-10-19T15:09:35.280Z,53.8235982,17.3430077,142.9,20.11,-0.073,-0.772,1.013,1,0.07,0.28,-78.34
359,2025-10-19T15:09:35.320Z,53.8235964,17.3430062,142.9,20.43,-0.069,-0.806,1.021,1,0.00,0.17,-80.24
360,2025-10-19T15:09:35.360Z,53.8235945,17.3430044,142.9,21.20,-0.063,-0.841,1.014,1,-0.03,-0.26,-82.58
361,2025-10-19T15:09:35.400Z,53.8235924,17.3430023,142.9,22.08,-0.059,-0.859,1.013,1,-0.20,-0.80,-84.79
362,2025-10-19T15:09:35.440Z,53.8235905,17.3430004,142.9,22.39,-0.063,-0.883,1.004,1,-0.38,-1.06,-86.37
363,2025-10-19T15:09:35.480Z,53.8235889,17.3429981,143.0,22.24,-0.066,-0.925,1.012,1,-0.30,-1.04,-87.52
364,2025-10-19T15:09:35.520Z,53.8235871,17.3429953,143.0,23.04,-0.063,-0.962,1.030,1,0.19,-1.12,-88.55
365,2025-10-19T15:09:35.560Z,53.8235857,17.3429923,143.0,23.03,-0.037,-0.948,1.038,1,0.80,-1.63,-89.40
366,2025-10-19T15:09:35.600Z,53.8235843,17.3429895,143.0,23.00,-0.005,-0.916,1.025,1,1.31,-2.17,-89.47
367,2025-10-19T15:09:35.640Z,53.8235829,17.3429862,143.0,23.90,0.035,-0.858,1.002,1,1.72,-2.48,-88.47
368,2025-10-19T15:09:35.680Z,53.8235815,17.3429829,143.0,24.10,0.074,-0.821,0.982,1,1.79,-2.44,-86.52
369,2025-10-19T15:09:35.720Z,53.8235800,17.3429798,143.0,23.75,0.118,-0.778,0.980,1,1.98,-2.25,-83.93
370,2025-10-19T15:09:35.760Z,53.8235788,17.3429764,143.0,23.78,0.163,-0.720,0.987,1,2.29,-1.90,-80.69
371,2025-10-19T15:09:35.800Z,53.8235777,17.3429728,143.0,24.09,0.221,-0.595,0.999,1,3.07,-1.47,-76.38
372,2025-10-19T15:09:35.840Z,53.8235769,17.3429685,143.0,25.17,0.280,-0.436,1.005,1,3.89,-1.15,-70.44
373,2025-10-19T15:09:35.880Z,53.8235758,17.3429643,143.0,26.00,0.342,-0.269,1.006,1,4.49,-1.04,-62.20
374,2025-10-19T15:09:35.920Z,53.8235746,17.3429603,143.0,26.20,0.387,-0.143,1.002,1,4.25,-1.16,-53.10
375,2025-10-19T15:09:35.960Z,53.8235733,17.3429560,143.0,26.71,0.420,-0.093,0.994,1,3.60,-1.29,-43.91
376,2025-10-19T15:09:36.040Z,53.8235709,17.3429476,143.0,27.42,0.412,-0.127,0.998,1,2.62,-1.02,-36.09
377,2025-10-19T15:09:36.080Z,53.8235694,17.3429430,143.0,28.54,0.394,-0.185,1.014,1,1.59,-0.97,-30.69
378,2025-10-19T15:09:36.120Z,53.8235680,17.3429384,143.0,29.02,0.375,-0.234,1.019,1,0.57,-1.13,-27.73
379,2025-10-19T15:09:36.160Z,53.8235667,17.3429336,143.0,29.78,0.356,-0.277,1.014,1,0.11,-1.06,-25.88
380,2025-10-19T15:09:36.200Z,53.8235654,17.3429290,143.0,30.10,0.331,-0.276,1.010,1,-0.04,-0.88,-24.70
381,2025-10-19T15:09:36.240Z,53.8235642,17.3429241,143.0,30.54,0.321,-0.253,0.996,1,-0.14,-0.90,-23.53
382,2025-10-19T15:09:36.280Z,53.8235629,17.3429189,143.0,31.33,0.307,-0.225,0.985,1,-0.15,-0.67,-22.00
383,2025-10-19T15:09:36.320Z,53.8235616,17.3429139,143.0,31.66,0.291,-0.191,0.983,1,-0.17,-0.28,-20.33
384,2025-10-19T15:09:36.360Z,53.8235603,17.3429090,143.0,31.86,0.275,-0.151,0.985,1,-0.26,0.17,-18.57
385,2025-10-19T15:09:36.400Z,53.8235591,17.3429038,143.0,32.09,0.254,-0.129,0.995,1,-0.26,0.57,-16.76
386,2025-10-19T15:09:36.440Z,53.8235580,17.3428988,143.0,32.32,0.234,-0.108,1.005,1,-0.16,0.63,-15.05
387,2025-10-19T15:09:36.480Z,53.8235568,17.3428935,143.1,32.74,0.225,-0.081,0.996,1,-0.06,0.50,-13.35
388,2025-10-19T15:09:36.520Z,53.8235556,17.3428883,143.1,32.72,0.212,-0.063,1.001,1,0.04,0.44,-11.61
389,2025-10-19T15:09:36.560Z,53.8235542,17.3428832,143.1,33.06,0.196,-0.048,1.025,1,0.07,0.22,-10.05
390,2025-10-19T15:09:36.600Z,53.8235530,17.3428777,143.1,33.45,0.189,-0.021,1.038,1,0.49,-0.42,-8.51
391,2025-10-19T15:09:36.640Z,53.8235518,17.3428722,143.1,33.72,0.183,0.009,1.023,1,0.62,-0.85,-6.91
392,2025-10-19T15:09:36.680Z,53.8235506,17.3428669,143.1,33.93,0.171,0.043,1.011,1,0.84,-1.11,-5.27
393,2025-10-19T15:09:36.720Z,53.8235496,17.3428616,143.1,33.61,0.168,0.091,0.980,1,0.93,-1.16,-3.57
394,2025-10-19T15:09:36.760Z,53.8235483,17.3428561,143.1,33.83,0.163,0.120,0.981,1,0.83,-0.39,-1.65
395,2025-10-19T15:09:36.800Z,53.8235469,17.3428507,143.1,34.10,0.148,0.134,1.011,1,0.47,0.20,0.06
396,2025-10-19T15:09:36.840Z,53.8235457,17.3428455,143.1,34.34,0.141,0.129,1.034,1,0.36,0.15,1.44
397,2025-10-19T15:09:36.880Z,53.8235441,17.3428399,143.1,34.80,0.149,0.115,1.028,1,0.25,-0.08,2.33
398,2025-10-19T15:09:36.920Z,53.8235426,17.3428342,143.1,35.41,0.155,0.084,1.015,1,-0.12,-0.42,2.76
399,2025-10-19T15:09:36.960Z,53.8235411,17.3428285,143.1,35.85,0.165,0.020,0.989,1,-0.47,-0.30,2.09
400,2025-10-19T15:09:37.040Z,53.8235384,17.3428174,143.1,35.78,0.160,-0.077,0.985,1,-0.93,0.19,0.34
401,2025-10-19T15:09:37.080Z,53.8235372,17.3428117,143.1,35.83,0.140,-0.198,0.991,1,-1.26,0.42,-2.57
402,2025-10-19T15:09:37.120Z,53.8235360,17.3428060,143.2,35.83,0.119,-0.326,1.001,1,-1.51,0.39,-6.32
403,2025-10-19T15:09:37.160Z,53.8235349,17.3428002,143.2,35.97,0.097,-0.468,1.011,1,-1.65,0.27,-10.83
404,2025-10-19T15:09:37.200Z,53.8235340,17.3427944,143.2,36.13,0.069,-0.586,1.010,1,-1.45,-0.21,-15.99
405,2025-10-19T15:09:37.240Z,53.8235331,17.3427883,143.2,36.20,0.056,-0.665,0.995,1,-1.09,-0.42,-21.05
406,2025-10-19T15:09:37.280Z,53.8235322,17.3427821,143.2,37.07,0.041,-0.713,1.004,1,-0.59,-0.13,-25.55
407,2025-10-19T15:09:37.320Z,53.8235316,17.3427758,143.2,37.20,0.023,-0.734,1.013,1,0.11,0.01,-29.38
408,2025-10-19T15:09:37.360Z,53.8235312,17.3427695,143.2,37.58,0.009,-0.714,1.010,1,0.84,0.07,-32.20
409,2025-10-19T15:09:37.400Z,53.8235307,17.3427631,143.2,37.43,0.004,-0.678,1.002,1,1.13,0.00,-33.71
